Sl,Station_Names,Year,Month,Max_Temp,Temperature,Min_Temp,Rainfall,Flood Occurrence
2914,Chittagong (IAP-Patenga),1958,11,32.1,28.45,20.3,0,
2915,Chittagong (IAP-Patenga),1958,12,29.8,25.05,16,1,
2916,Chittagong (IAP-Patenga),1959,1,29.8,22.9,14.5,24,
2917,Chittagong (IAP-Patenga),1959,2,28.4,21.45,15.9,52,
2918,Chittagong (IAP-Patenga),1959,3,33.4,24.65,20.1,337,
2919,Chittagong (IAP-Patenga),1959,4,35.1,27.6,24,3,
2920,Chittagong (IAP-Patenga),1959,5,33.2,28.6,25.2,200,
2921,Chittagong (IAP-Patenga),1959,6,35.1,30.15,25.4,519,1
2922,Chittagong (IAP-Patenga),1959,7,33.6,29.5,25.5,553,1
2923,Chittagong (IAP-Patenga),1959,8,31.9,28.7,24.9,696,1
2924,Chittagong (IAP-Patenga),1959,9,33,28.95,24.9,289,
2925,Chittagong (IAP-Patenga),1959,10,32.4,28.65,23.9,323,
2926,Chittagong (IAP-Patenga),1959,11,29.6,26.75,18,0,
2927,Chittagong (IAP-Patenga),1959,12,30.6,24.3,15.7,17,
2928,Chittagong (IAP-Patenga),1960,1,28.3,22,13.8,0,
2929,Chittagong (IAP-Patenga),1960,2,32.3,23.05,16.3,0,
2930,Chittagong (IAP-Patenga),1960,3,34,25.15,19.2,24,
2931,Chittagong (IAP-Patenga),1960,4,35.5,27.35,24.2,0,
2932,Chittagong (IAP-Patenga),1960,5,35.1,29.65,25.9,170,
2933,Chittagong (IAP-Patenga),1960,6,35,30.45,25.7,434,1
2934,Chittagong (IAP-Patenga),1960,7,33.8,29.75,25.1,811,1
2935,Chittagong (IAP-Patenga),1960,8,32.7,28.9,25.4,352,
2936,Chittagong (IAP-Patenga),1960,9,33.4,29.4,25.3,177,
2937,Chittagong (IAP-Patenga),1960,10,33.6,29.45,24,199,
2938,Chittagong (IAP-Patenga),1960,11,30.6,27.3,19.2,0,
2939,Chittagong (IAP-Patenga),1960,12,31.1,25.15,16.3,2,
2940,Chittagong (IAP-Patenga),1961,1,29,22.65,15.2,0,
2941,Chittagong (IAP-Patenga),1961,2,29.6,22.4,15.3,5,
2942,Chittagong (IAP-Patenga),1961,3,32.3,23.8,22.2,15,
2943,Chittagong (IAP-Patenga),1961,4,34.4,28.3,24.9,35,
2944,Chittagong (IAP-Patenga),1961,5,35.2,30.05,26,134,
2945,Chittagong (IAP-Patenga),1961,6,34.4,30.2,25.1,948,1
2946,Chittagong (IAP-Patenga),1961,7,33.3,29.2,25.1,1171,1
2947,Chittagong (IAP-Patenga),1961,8,34,29.55,25.3,900,1
2948,Chittagong (IAP-Patenga),1961,9,33.3,29.3,25.1,160,
2949,Chittagong (IAP-Patenga),1961,10,34.1,29.6,24.3,332,
2950,Chittagong (IAP-Patenga),1961,11,31.3,27.8,19,2,
2951,Chittagong (IAP-Patenga),1961,12,26.2,22.6,13.5,0,
2952,Chittagong (IAP-Patenga),1962,1,29.6,21.55,12.3,6,
2953,Chittagong (IAP-Patenga),1962,2,30.7,21.5,16.1,42,
2954,Chittagong (IAP-Patenga),1962,3,35,25.55,20,257,
2955,Chittagong (IAP-Patenga),1962,4,34,27,24.2,57,
2956,Chittagong (IAP-Patenga),1962,5,35.7,29.95,25,205,
2957,Chittagong (IAP-Patenga),1962,6,33.6,29.3,25.2,714,1
2958,Chittagong (IAP-Patenga),1962,7,34.1,29.65,25.7,511,1
2959,Chittagong (IAP-Patenga),1962,8,32.3,29,25.2,279,
2960,Chittagong (IAP-Patenga),1962,9,35.1,30.15,25.5,230,
2961,Chittagong (IAP-Patenga),1962,10,32.8,29.15,23.9,278,
2962,Chittagong (IAP-Patenga),1962,11,30.6,27.25,18.6,0,
2963,Chittagong (IAP-Patenga),1962,12,28.4,23.5,14.6,0,
2964,Chittagong (IAP-Patenga),1963,1,29,21.8,12.5,0,
2965,Chittagong (IAP-Patenga),1963,2,32.9,22.7,16.8,0,
2966,Chittagong (IAP-Patenga),1963,3,34.8,25.8,19.9,30,
2967,Chittagong (IAP-Patenga),1963,4,33.1,26.5,22.8,60,
2968,Chittagong (IAP-Patenga),1963,5,32.9,27.85,24.3,226,
2969,Chittagong (IAP-Patenga),1963,6,33.7,29,25.3,748,1
2970,Chittagong (IAP-Patenga),1963,7,32.2,28.75,25.2,970,1
2971,Chittagong (IAP-Patenga),1963,8,32.3,28.75,25.2,256,
2972,Chittagong (IAP-Patenga),1963,9,34.2,29.7,24.8,113,
2973,Chittagong (IAP-Patenga),1963,10,33.4,29.1,24.2,225,
2974,Chittagong (IAP-Patenga),1963,11,30.3,27.25,19.2,0,
2975,Chittagong (IAP-Patenga),1963,12,29,24.1,15.6,0,
2976,Chittagong (IAP-Patenga),1964,1,30.1,22.85,14,3,
2977,Chittagong (IAP-Patenga),1964,2,31.8,22.9,16.7,3,
2978,Chittagong (IAP-Patenga),1964,3,35.5,26.1,21.7,0,
2979,Chittagong (IAP-Patenga),1964,4,35.8,28.75,23.4,198,
2980,Chittagong (IAP-Patenga),1964,5,35.7,29.55,24.5,195,
2981,Chittagong (IAP-Patenga),1964,6,33.4,28.95,25.1,419,1
2982,Chittagong (IAP-Patenga),1964,7,31.8,28.45,24.4,1077,1
2983,Chittagong (IAP-Patenga),1964,8,33.4,28.9,25.1,623,1
2984,Chittagong (IAP-Patenga),1964,9,33.4,29.25,25.5,266,
2985,Chittagong (IAP-Patenga),1964,10,33.4,29.45,24.5,268,
2986,Chittagong (IAP-Patenga),1964,11,35.1,29.8,20.9,19,
2987,Chittagong (IAP-Patenga),1964,12,28.4,24.65,16,0,
2988,Chittagong (IAP-Patenga),1965,1,29,22.5,14.1,0,
2989,Chittagong (IAP-Patenga),1965,2,31.4,22.75,15.5,71,
2990,Chittagong (IAP-Patenga),1965,3,33.2,24.35,19.4,31,
2991,Chittagong (IAP-Patenga),1965,4,33.1,26.25,23.4,5,
2992,Chittagong (IAP-Patenga),1965,5,34,28.7,25.3,190,
2993,Chittagong (IAP-Patenga),1965,6,34.3,29.8,25,614,1
2994,Chittagong (IAP-Patenga),1965,7,33.4,29.2,24.8,971,1
2995,Chittagong (IAP-Patenga),1965,8,33.4,29.1,24.7,625,1
2996,Chittagong (IAP-Patenga),1965,9,32.9,28.8,24.9,223,
2997,Chittagong (IAP-Patenga),1965,10,33.7,29.3,23.9,152,
2998,Chittagong (IAP-Patenga),1965,11,31.8,27.85,19.6,0,
2999,Chittagong (IAP-Patenga),1965,12,31.2,25.4,15.3,3,
3000,Chittagong (IAP-Patenga),1966,1,29.3,22.3,15.4,0,
3001,Chittagong (IAP-Patenga),1966,2,31.2,23.3,16.9,0,
3002,Chittagong (IAP-Patenga),1966,3,32.6,24.75,20.4,28,
3003,Chittagong (IAP-Patenga),1966,4,32.2,26.3,23.4,99,
3004,Chittagong (IAP-Patenga),1966,5,35,29.2,26,184,
3005,Chittagong (IAP-Patenga),1966,6,34.3,30.15,25.2,531,1
3006,Chittagong (IAP-Patenga),1966,7,33.4,29.3,25.2,274,
3007,Chittagong (IAP-Patenga),1966,8,32.3,28.75,24.9,606,1
3008,Chittagong (IAP-Patenga),1966,9,33.4,29.15,25.2,403,1
3009,Chittagong (IAP-Patenga),1966,10,32.9,29.05,23.4,251,
3010,Chittagong (IAP-Patenga),1966,11,32.6,28,21.1,0,
3011,Chittagong (IAP-Patenga),1966,12,29,25.05,16,100,
3012,Chittagong (IAP-Patenga),1967,1,27.4,21.7,15.8,16,
3013,Chittagong (IAP-Patenga),1967,2,31.1,23.45,17,0,
3014,Chittagong (IAP-Patenga),1967,3,31.6,24.3,20.4,29,
3015,Chittagong (IAP-Patenga),1967,4,35.8,28.1,23,127,
3016,Chittagong (IAP-Patenga),1967,5,35.3,29.15,25.2,91,
3017,Chittagong (IAP-Patenga),1967,6,34.8,30,25.7,222,
3018,Chittagong (IAP-Patenga),1967,7,33.4,29.55,25.4,308,
3019,Chittagong (IAP-Patenga),1967,8,33.1,29.25,25.1,554,1
3020,Chittagong (IAP-Patenga),1967,9,32.4,28.75,25,339,1
3021,Chittagong (IAP-Patenga),1967,10,32.3,28.65,23.4,218,
3022,Chittagong (IAP-Patenga),1967,11,30,26.7,17.6,0,
3023,Chittagong (IAP-Patenga),1967,12,28.4,23,15.2,0,
3024,Chittagong (IAP-Patenga),1968,1,27.9,21.55,14,7,
3025,Chittagong (IAP-Patenga),1968,2,29.8,21.9,16,11,
3026,Chittagong (IAP-Patenga),1968,3,33.4,24.7,20.3,93,
3027,Chittagong (IAP-Patenga),1968,4,35.2,27.75,23.5,10,
3028,Chittagong (IAP-Patenga),1968,5,34.6,29.05,24,363,
3029,Chittagong (IAP-Patenga),1968,6,32.3,28.15,24.6,585,1
3030,Chittagong (IAP-Patenga),1968,7,33.4,29,25.1,895,1
3031,Chittagong (IAP-Patenga),1968,8,33.4,29.25,24.6,363,1
3032,Chittagong (IAP-Patenga),1968,9,33.6,29.1,25,101,
3033,Chittagong (IAP-Patenga),1968,10,34,29.5,23.4,90,
3034,Chittagong (IAP-Patenga),1968,11,31.2,27.3,19.6,0,
3035,Chittagong (IAP-Patenga),1968,12,27.5,23.55,15.3,3,
3036,Chittagong (IAP-Patenga),1969,1,27.1,21.2,13.1,21,
3037,Chittagong (IAP-Patenga),1969,2,31.8,22.45,15.3,0,
3038,Chittagong (IAP-Patenga),1969,3,33.7,24.5,20.4,120,
3039,Chittagong (IAP-Patenga),1969,4,34,27.2,22.9,251,
3040,Chittagong (IAP-Patenga),1969,5,32.9,27.9,24.8,247,
3041,Chittagong (IAP-Patenga),1969,6,34,29.4,24.7,677,1
3042,Chittagong (IAP-Patenga),1969,7,33.3,29,25,684,1
3043,Chittagong (IAP-Patenga),1969,8,33.2,29.1,24.5,715,1
3044,Chittagong (IAP-Patenga),1969,9,34.1,29.3,25,257,
3045,Chittagong (IAP-Patenga),1969,10,33.6,29.3,23.3,30,
3046,Chittagong (IAP-Patenga),1969,11,32.2,27.75,19.1,33,
3047,Chittagong (IAP-Patenga),1969,12,29.4,24.25,14.7,0,
3048,Chittagong (IAP-Patenga),1970,1,27.9,21.3,13.2,1,
3049,Chittagong (IAP-Patenga),1970,2,30.2,21.7,16.1,20,
3050,Chittagong (IAP-Patenga),1970,3,35,25.55,20.8,2,
3051,Chittagong (IAP-Patenga),1970,4,35.6,28.2,23.7,40,
3052,Chittagong (IAP-Patenga),1970,5,34,28.85,25.7,158,
3053,Chittagong (IAP-Patenga),1970,6,33.4,29.55,25.4,313,
3054,Chittagong (IAP-Patenga),1970,7,33.7,29.55,24.9,1041,1
3055,Chittagong (IAP-Patenga),1970,8,33.3,29.1,25,405,1
3056,Chittagong (IAP-Patenga),1970,9,33.3,29.15,24.9,317,
3057,Chittagong (IAP-Patenga),1970,10,33.7,29.3,23.8,380,1
3058,Chittagong (IAP-Patenga),1970,11,30.8,27.3,19.7,151,
3059,Chittagong (IAP-Patenga),1970,12,27.9,23.8,15,0,
3060,Chittagong (IAP-Patenga),1971,1,28,21.5,14.6,10,
3061,Chittagong (IAP-Patenga),1971,2,31.2,22.9,15.9,0,
3062,Chittagong (IAP-Patenga),1971,3,31.8,23.85,20,34,
3063,Chittagong (IAP-Patenga),1971,4,32.8,26.4,23.3,43,
3064,Chittagong (IAP-Patenga),1971,5,34.4,28.85,24.3,63,
3065,Chittagong (IAP-Patenga),1971,6,33.4,28.85,24.9,853,1
3066,Chittagong (IAP-Patenga),1971,7,31.9,28.4,24.4,949,1
3067,Chittagong (IAP-Patenga),1971,8,32.3,28.35,24.2,707,1
3068,Chittagong (IAP-Patenga),1971,9,34,29.1,24.9,184,
3069,Chittagong (IAP-Patenga),1971,10,32.3,28.6,24.3,59,
3070,Chittagong (IAP-Patenga),1971,11,30.8,27.55,20,41,
3071,Chittagong (IAP-Patenga),1971,12,27.8,23.9,15.4,3,
3072,Chittagong (IAP-Patenga),1972,1,26.8,21.1,13.9,0,
3073,Chittagong (IAP-Patenga),1972,2,29.2,21.55,14.7,2,
3074,Chittagong (IAP-Patenga),1972,3,33.7,24.2,20,0,
3075,Chittagong (IAP-Patenga),1972,4,37.8,28.9,22.9,87,
3076,Chittagong (IAP-Patenga),1972,5,34.4,28.65,25.7,20,
3077,Chittagong (IAP-Patenga),1972,6,34.3,30,25.5,457,1
3078,Chittagong (IAP-Patenga),1972,7,37.8,31.65,25.7,372,1
3079,Chittagong (IAP-Patenga),1972,8,32.4,29.05,24.5,565,1
3080,Chittagong (IAP-Patenga),1972,9,32,28.25,25.1,263,
3081,Chittagong (IAP-Patenga),1972,10,34.9,30,23.6,88,
3082,Chittagong (IAP-Patenga),1972,11,32.9,28.25,20.5,0,
3083,Chittagong (IAP-Patenga),1972,12,32.2,26.35,15.2,0,
3084,Chittagong (IAP-Patenga),1973,1,31.8,23.5,14.3,5,
3085,Chittagong (IAP-Patenga),1973,2,31.7,23,17,8,
3086,Chittagong (IAP-Patenga),1973,3,34.4,25.7,19.3,14,
3087,Chittagong (IAP-Patenga),1973,4,34.7,27,24.3,142,
3088,Chittagong (IAP-Patenga),1973,5,33.2,28.75,23.8,457,1
3089,Chittagong (IAP-Patenga),1973,6,33.6,28.7,25.6,407,1
3090,Chittagong (IAP-Patenga),1973,7,33.7,29.65,25.4,407,1
3091,Chittagong (IAP-Patenga),1973,8,32.6,29,25,276,
3092,Chittagong (IAP-Patenga),1973,9,33.1,29.05,24.9,551,1
3093,Chittagong (IAP-Patenga),1973,10,34.2,29.55,24.5,225,
3094,Chittagong (IAP-Patenga),1973,11,31.7,28.1,20.3,259,
3095,Chittagong (IAP-Patenga),1973,12,28.1,24.2,15.4,40,
3096,Chittagong (IAP-Patenga),1974,1,27.8,21.6,13.6,7,
3097,Chittagong (IAP-Patenga),1974,2,33.1,23.35,14.9,0,
3098,Chittagong (IAP-Patenga),1974,3,33.4,24.15,20.1,158,
3099,Chittagong (IAP-Patenga),1974,4,33.1,26.6,23.6,80,
3100,Chittagong (IAP-Patenga),1974,5,34.3,28.95,24.1,323,
3101,Chittagong (IAP-Patenga),1974,6,33.4,28.75,24.4,958,1
3102,Chittagong (IAP-Patenga),1974,7,31.7,28.05,24.3,943,1
3103,Chittagong (IAP-Patenga),1974,8,32.9,28.6,25,534,1
3104,Chittagong (IAP-Patenga),1974,9,34.1,29.55,24.7,347,1
3105,Chittagong (IAP-Patenga),1974,10,33.9,29.3,24.9,308,
3106,Chittagong (IAP-Patenga),1974,11,32.3,28.6,22.4,63,
3107,Chittagong (IAP-Patenga),1974,12,27.7,25.05,14.7,0,
3108,Chittagong (IAP-Patenga),1975,1,27.4,21.05,13.5,0,
3109,Chittagong (IAP-Patenga),1975,2,31.2,22.35,16.5,5,
3110,Chittagong (IAP-Patenga),1975,3,33.7,25.1,20.9,0,
3111,Chittagong (IAP-Patenga),1975,4,34.3,27.6,24.1,65,
3112,Chittagong (IAP-Patenga),1975,5,35.2,29.65,24.3,251,
3113,Chittagong (IAP-Patenga),1975,6,34.7,29.5,25.4,389,1
3114,Chittagong (IAP-Patenga),1975,7,33,29.2,24.4,906,1
3115,Chittagong (IAP-Patenga),1975,8,33.6,29,25.1,294,
3116,Chittagong (IAP-Patenga),1975,9,33.9,29.5,24.7,312,
3117,Chittagong (IAP-Patenga),1975,10,32.9,28.8,24.6,231,
3118,Chittagong (IAP-Patenga),1975,11,31.6,28.1,19.4,145,
3119,Chittagong (IAP-Patenga),1975,12,28.1,23.75,13.8,0,
3120,Chittagong (IAP-Patenga),1976,1,37.8,25.8,13.3,0,
3121,Chittagong (IAP-Patenga),1976,2,31.2,22.25,16.2,6,
3122,Chittagong (IAP-Patenga),1976,3,33.4,24.8,20.6,2,
3123,Chittagong (IAP-Patenga),1976,4,35,27.8,23.7,50,
3124,Chittagong (IAP-Patenga),1976,5,35,29.35,23.8,133,
3125,Chittagong (IAP-Patenga),1976,6,34,28.9,23.5,1041,1
3126,Chittagong (IAP-Patenga),1976,7,31.5,27.5,25.1,693,1
3127,Chittagong (IAP-Patenga),1976,8,33.9,29.5,24.1,377,
3128,Chittagong (IAP-Patenga),1976,9,33.9,29,24.5,96,
3129,Chittagong (IAP-Patenga),1976,10,33.4,28.95,22.8,180,
3130,Chittagong (IAP-Patenga),1976,11,32.6,27.7,20.7,251,
3131,Chittagong (IAP-Patenga),1976,12,28.1,24.4,14.9,10,
3132,Chittagong (IAP-Patenga),1977,1,29.4,22.15,13.7,1,
3133,Chittagong (IAP-Patenga),1977,2,31.1,22.4,14.9,71,
3134,Chittagong (IAP-Patenga),1977,3,33.9,24.4,21.4,0,
3135,Chittagong (IAP-Patenga),1977,4,33.3,27.35,21.7,418,1
3136,Chittagong (IAP-Patenga),1977,5,33.3,27.5,23.2,271,
3137,Chittagong (IAP-Patenga),1977,6,32.8,28,24.3,430,1
3138,Chittagong (IAP-Patenga),1977,7,32.8,28.55,25.1,715,1
3139,Chittagong (IAP-Patenga),1977,8,33.6,29.35,24.7,328,
3140,Chittagong (IAP-Patenga),1977,9,33.8,29.25,25,92,
3141,Chittagong (IAP-Patenga),1977,10,33,29,23.1,124,
3142,Chittagong (IAP-Patenga),1977,11,31.8,27.45,20.3,35,
3143,Chittagong (IAP-Patenga),1977,12,33.3,26.8,14.8,0,
3144,Chittagong (IAP-Patenga),1978,1,28.6,21.7,12.9,0,
3145,Chittagong (IAP-Patenga),1978,2,32.2,22.55,15.5,0,
3146,Chittagong (IAP-Patenga),1978,3,33.3,24.4,18.6,2,
3147,Chittagong (IAP-Patenga),1978,4,35,26.8,21.9,48,
3148,Chittagong (IAP-Patenga),1978,5,35.3,28.6,24.3,369,
3149,Chittagong (IAP-Patenga),1978,6,33.9,29.1,23.7,811,1
3150,Chittagong (IAP-Patenga),1978,7,32.8,28.25,24.7,277,
3151,Chittagong (IAP-Patenga),1978,8,33.9,29.3,25.2,425,1
3152,Chittagong (IAP-Patenga),1978,9,33.2,29.2,24.6,381,1
3153,Chittagong (IAP-Patenga),1978,10,33.3,28.95,24.4,192,
3154,Chittagong (IAP-Patenga),1978,11,32.9,28.65,20.6,0,
3155,Chittagong (IAP-Patenga),1978,12,30.2,25.4,15.7,0,
3156,Chittagong (IAP-Patenga),1979,1,29.6,22.65,13.5,1,
3157,Chittagong (IAP-Patenga),1979,2,31.8,22.65,16.4,2,
3158,Chittagong (IAP-Patenga),1979,3,33.9,25.15,19.3,1,
3159,Chittagong (IAP-Patenga),1979,4,34.4,26.85,23.7,43,
3160,Chittagong (IAP-Patenga),1979,5,36.1,29.9,26.2,213,
3161,Chittagong (IAP-Patenga),1979,6,35.6,30.9,25.7,653,1
3162,Chittagong (IAP-Patenga),1979,7,33.9,29.8,25.3,446,1
3163,Chittagong (IAP-Patenga),1979,8,35,30.15,24.2,920,1
3164,Chittagong (IAP-Patenga),1979,9,33.5,28.85,24.7,425,1
3165,Chittagong (IAP-Patenga),1979,10,33,28.85,24,59,
3166,Chittagong (IAP-Patenga),1979,11,31.8,27.9,20.9,52,
3167,Chittagong (IAP-Patenga),1979,12,29,24.95,16.9,36,
3168,Chittagong (IAP-Patenga),1980,1,27.5,22.2,14,0,
3169,Chittagong (IAP-Patenga),1980,2,30.5,22.25,15.4,28,
3170,Chittagong (IAP-Patenga),1980,3,33,24.2,19.9,52,
3171,Chittagong (IAP-Patenga),1980,4,35.6,27.75,24.6,46,
3172,Chittagong (IAP-Patenga),1980,5,33.6,29.1,23.6,456,1
3173,Chittagong (IAP-Patenga),1980,6,33,28.3,24.9,417,1
3174,Chittagong (IAP-Patenga),1980,7,32.5,28.7,25.1,627,1
3175,Chittagong (IAP-Patenga),1980,8,33,29.05,24.6,702,1
3176,Chittagong (IAP-Patenga),1980,9,34,29.3,25.1,229,
3177,Chittagong (IAP-Patenga),1980,10,32.4,28.75,23,275,
3178,Chittagong (IAP-Patenga),1980,11,32.1,27.55,19.7,0,
3179,Chittagong (IAP-Patenga),1980,12,29.5,24.6,15.4,0,
3180,Chittagong (IAP-Patenga),1981,1,28,21.7,14.7,25,
3181,Chittagong (IAP-Patenga),1981,2,31.5,23.1,15.4,2,
3182,Chittagong (IAP-Patenga),1981,3,31.6,23.5,19.2,129,
3183,Chittagong (IAP-Patenga),1981,4,33,26.1,21.7,279,
3184,Chittagong (IAP-Patenga),1981,5,33.4,27.55,24.3,341,
3185,Chittagong (IAP-Patenga),1981,6,33.4,28.85,24.6,362,1
3186,Chittagong (IAP-Patenga),1981,7,33,28.8,24.7,821,1
3187,Chittagong (IAP-Patenga),1981,8,33.2,28.95,25,343,
3188,Chittagong (IAP-Patenga),1981,9,34,29.5,24.6,150,
3189,Chittagong (IAP-Patenga),1981,10,32.4,28.5,23.9,20,
3190,Chittagong (IAP-Patenga),1981,11,32,27.95,20.5,1,
3191,Chittagong (IAP-Patenga),1981,12,28,24.25,15.6,5,
3192,Chittagong (IAP-Patenga),1982,1,29.5,22.55,13.7,0,
3193,Chittagong (IAP-Patenga),1982,2,30.2,21.95,17.1,7,
3194,Chittagong (IAP-Patenga),1982,3,34,25.55,19.4,26,
3195,Chittagong (IAP-Patenga),1982,4,32,25.7,22.5,143,
3196,Chittagong (IAP-Patenga),1982,5,35.6,29.05,25.4,44,
3197,Chittagong (IAP-Patenga),1982,6,36,30.7,24.6,746,1
3198,Chittagong (IAP-Patenga),1982,7,33.2,28.9,25.4,472,1
3199,Chittagong (IAP-Patenga),1982,8,34,29.7,25,883,1
3200,Chittagong (IAP-Patenga),1982,9,34,29.5,25.3,387,1
3201,Chittagong (IAP-Patenga),1982,10,33,29.15,24.1,5,
3202,Chittagong (IAP-Patenga),1982,11,32.2,28.15,18.9,43,
3203,Chittagong (IAP-Patenga),1982,12,28,23.45,14.3,1,
3204,Chittagong (IAP-Patenga),1983,1,28,21.15,13.7,5,
3205,Chittagong (IAP-Patenga),1983,2,29.9,21.8,14.7,44,
3206,Chittagong (IAP-Patenga),1983,3,31,22.85,20.4,93,
3207,Chittagong (IAP-Patenga),1983,4,34.5,27.45,22.3,219,
3208,Chittagong (IAP-Patenga),1983,5,34,28.15,23.9,219,
3209,Chittagong (IAP-Patenga),1983,6,35,29.45,25,621,1
3210,Chittagong (IAP-Patenga),1983,7,34,29.5,25.1,618,1
3211,Chittagong (IAP-Patenga),1983,8,33,29.05,24.8,1057,1
3212,Chittagong (IAP-Patenga),1983,9,34,29.4,25,162,
3213,Chittagong (IAP-Patenga),1983,10,34.5,29.75,23.4,390,1
3214,Chittagong (IAP-Patenga),1983,11,32,27.7,21,57,
3215,Chittagong (IAP-Patenga),1983,12,29,25,14.9,52,
3216,Chittagong (IAP-Patenga),1984,1,27.2,21.05,13.5,1,
3217,Chittagong (IAP-Patenga),1984,2,32,22.75,15,0,
3218,Chittagong (IAP-Patenga),1984,3,33.5,24.25,19.2,0,
3219,Chittagong (IAP-Patenga),1984,4,35,27.1,23.2,125,
3220,Chittagong (IAP-Patenga),1984,5,34,28.6,24.1,428,1
3221,Chittagong (IAP-Patenga),1984,6,37,30.55,24.9,595,1
3222,Chittagong (IAP-Patenga),1984,7,34,29.45,24.4,802,1
3223,Chittagong (IAP-Patenga),1984,8,34,29.2,24.5,326,
3224,Chittagong (IAP-Patenga),1984,9,34,29.25,24.4,175,
3225,Chittagong (IAP-Patenga),1984,10,36,30.2,24.1,122,
3226,Chittagong (IAP-Patenga),1984,11,32,28.05,18.9,0,
3227,Chittagong (IAP-Patenga),1984,12,30.5,24.7,14.9,2,
3228,Chittagong (IAP-Patenga),1985,1,30.6,22.75,14.2,17,
3229,Chittagong (IAP-Patenga),1985,2,30.8,22.5,15,6,
3230,Chittagong (IAP-Patenga),1985,3,32,23.5,21.7,88,
3231,Chittagong (IAP-Patenga),1985,4,33.5,27.6,24.6,143,
3232,Chittagong (IAP-Patenga),1985,5,33.8,29.2,23.8,511,1
3233,Chittagong (IAP-Patenga),1985,6,33.8,28.8,24.8,517,1
3234,Chittagong (IAP-Patenga),1985,7,32.5,28.65,24.4,831,1
3235,Chittagong (IAP-Patenga),1985,8,33.4,28.9,25,469,1
3236,Chittagong (IAP-Patenga),1985,9,34,29.5,24.8,143,
3237,Chittagong (IAP-Patenga),1985,10,34,29.4,23.7,47,
3238,Chittagong (IAP-Patenga),1985,11,32,27.85,18.8,198,
3239,Chittagong (IAP-Patenga),1985,12,29,23.9,16.3,2,
3240,Chittagong (IAP-Patenga),1986,1,28.8,22.55,14.3,2,
3241,Chittagong (IAP-Patenga),1986,2,30.8,22.55,16.5,0,
3242,Chittagong (IAP-Patenga),1986,3,34.5,25.5,20.3,0,
3243,Chittagong (IAP-Patenga),1986,4,35.4,27.85,23,145,
3244,Chittagong (IAP-Patenga),1986,5,34.5,28.75,24.2,177,
3245,Chittagong (IAP-Patenga),1986,6,37,30.6,25.8,820,1
3246,Chittagong (IAP-Patenga),1986,7,34,29.9,25.1,894,1
3247,Chittagong (IAP-Patenga),1986,8,34,29.55,25.5,311,
3248,Chittagong (IAP-Patenga),1986,9,33.3,29.4,25.1,139,
3249,Chittagong (IAP-Patenga),1986,10,33.5,29.3,23.5,200,
3250,Chittagong (IAP-Patenga),1986,11,33,28.25,20.1,122,
3251,Chittagong (IAP-Patenga),1986,12,29.5,24.8,16.4,0,
3252,Chittagong (IAP-Patenga),1987,1,30,23.2,14.7,3,
3253,Chittagong (IAP-Patenga),1987,2,32,23.35,16.6,20,
3254,Chittagong (IAP-Patenga),1987,3,33,24.8,20.7,80,
3255,Chittagong (IAP-Patenga),1987,4,34.2,27.45,23.6,287,
3256,Chittagong (IAP-Patenga),1987,5,34.5,29.05,25.3,63,
3257,Chittagong (IAP-Patenga),1987,6,34.3,29.8,25.8,512,
3258,Chittagong (IAP-Patenga),1987,7,33.7,29.75,25.1,1206,1
3259,Chittagong (IAP-Patenga),1987,8,34,29.55,24.9,673,1
3260,Chittagong (IAP-Patenga),1987,9,34.2,29.55,25.3,429,1
3261,Chittagong (IAP-Patenga),1987,10,34,29.65,23.7,35,
3262,Chittagong (IAP-Patenga),1987,11,33.5,28.6,21.2,49,
3263,Chittagong (IAP-Patenga),1987,12,29.5,25.35,16.5,17,
3264,Chittagong (IAP-Patenga),1988,1,29.1,22.8,14.8,0,
3265,Chittagong (IAP-Patenga),1988,2,32.2,23.5,17,11,
3266,Chittagong (IAP-Patenga),1988,3,35.8,26.4,20.9,35,
3267,Chittagong (IAP-Patenga),1988,4,34,27.45,24,182,
3268,Chittagong (IAP-Patenga),1988,5,34.9,29.45,24.9,433,1
3269,Chittagong (IAP-Patenga),1988,6,34,29.45,25,643,1
3270,Chittagong (IAP-Patenga),1988,7,34.5,29.75,25.1,357,
3271,Chittagong (IAP-Patenga),1988,8,33.5,29.3,25,413,1
3272,Chittagong (IAP-Patenga),1988,9,35.5,30.25,25.3,329,
3273,Chittagong (IAP-Patenga),1988,10,34.4,29.85,24.1,342,1
3274,Chittagong (IAP-Patenga),1988,11,32.5,28.3,21.1,72,
3275,Chittagong (IAP-Patenga),1988,12,31,26.05,17.7,1,
3276,Chittagong (IAP-Patenga),1989,1,28.2,22.95,12.5,0,
3277,Chittagong (IAP-Patenga),1989,2,31.6,22.05,16.8,2,
3278,Chittagong (IAP-Patenga),1989,3,34.6,25.7,20,0,
3279,Chittagong (IAP-Patenga),1989,4,33,26.5,24.2,220,
3280,Chittagong (IAP-Patenga),1989,5,36.2,30.2,25.9,82,
3281,Chittagong (IAP-Patenga),1989,6,34.6,30.25,25.4,277,
3282,Chittagong (IAP-Patenga),1989,7,34.4,29.9,25.2,1173,1
3283,Chittagong (IAP-Patenga),1989,8,33.7,29.45,25.3,66,
3284,Chittagong (IAP-Patenga),1989,9,33.4,29.35,25,360,
3285,Chittagong (IAP-Patenga),1989,10,33.3,29.15,23.7,404,1
